3,S=C=Nc1ccccc1
230,Nc1cccc(S(N)(=O)=O)c1
231,Nc1ccc(Cl)cc1
232,Nc1ccccc1I
233,OC1CCCCCCC1
234,Nc1ccccc1C(F)(F)F
236,Nc1cccc(C(F)(F)F)c1
239,Nc1nccs1
242,Clc1ccccn1
249,Oc1ccccn1
253,O=C1Nc2ccccc2C1=O
258,Cc1ccc2ccccc2n1
259,O=[N+]([O-])c1ccc(O)c2ncccc12
260,Oc1cccc2cccnc12
261,Sc1ccc2ccccc2n1
263,O=C1Nc2cccc3cccc1c23
265,Cc1ncc([N+](=O)[O-])[nH]1
267,c1ccc2[nH]cnc2c1
270,NNc1nc2ccccc2s1
271,Cc1nc2ccccc2[nH]1
272,C=Cc1ccncc1
275,c1ccc2[nH]nnc2c1
280,Sc1nc2ccccc2[nH]1
281,Sc1nc2ccccc2o1
282,Sc1nc2ccccc2s1
284,O=C1Nc2ccc([N+](=O)[O-])cc2C1=O
286,O=C1Nc2c(Cl)cc(Cl)cc2C1=O
291,COc1cc2sc(C)[n+](CCCS(=O)(=O)[O-])c2c2sccc12
295,Cc1sc2ccccc2[n+]1CCCS(=O)(=O)[O-]
298,CC1=NN(c2ccccc2)C(=O)C1
299,CS(=O)(=O)c1ccc2nc(N)sc2c1
301,Sc1nnnn1-c1ccccc1
303,Nc1cccc2cnccc12
304,O=C1C(=O)N(Cc2ccccc2)c2ccccc21
305,FC(F)(F)c1cnc(Cl)c(Cl)c1
313,O=Cc1ccccc1
314,O=Cc1ccc(O)cc1
315,CCCCCCCCOc1ccc(C=O)cc1
317,CC(=O)Nc1ccc(C=O)cc1
319,O=Cc1cccc(C=O)c1
320,O=Cc1ccccc1O
321,O=Cc1ccccc1Cl
322,CN1C(=CC=O)C(C)(C)c2ccccc21
323,O=Cc1cccc([N+](=O)[O-])c1
324,O=Cc1ccc([N+](=O)[O-])cc1
325,O=Cc1cccc2ccccc12
326,O=Cc1c(O)ccc2ccccc12
327,O=Cc1c2ccccc2cc2ccccc12
328,O=Cc1ccco1
329,CN(C)c1ccc(C=O)cc1
330,CCN(CC)c1ccc(C=O)cc1
333,O=Cc1c(OC(=O)c2cccc([N+](=O)[O-])c2)ccc2ccccc12
334,O=Cc1ccc(Cl)cc1
335,COc1cc(C=O)cc(OC)c1OC
336,COc1cc(C=O)ccc1O
338,O=Cc1ccc([N+](=O)[O-])o1
339,O=Cc1c(F)cccc1Cl
342,O=Cc1ccc(OC(=O)c2cccnc2)cc1
343,Cc1[nH]c2ccccc2c1C=O
344,O=Cc1ccc2c(c1)OCCO2
345,O=Cc1ccc(F)cc1
346,O=Cc1ccccc1OC(F)F
348,O=Cc1ccccc1[N+](=O)[O-]
349,COc1cccc(C=O)c1OC
350,COc1ccc(OC)c(C=O)c1
351,O=Cc1ccc(Cl)cc1Cl
352,COc1ccc(Cl)cc1N
353,O=Cc1ccc(N2CCOCC2)cc1
354,O=Cc1ccc(OC(=O)c2cccc([N+](=O)[O-])c2)cc1
355,COc1ccc(C=O)cc1OC
356,O=Cc1ccc(O)cc1O
362,N#Cc1ccncc1
364,CC(=O)CCc1ccccc1
366,CC(=O)c1ccccc1
368,CC(=O)c1ccc(C)cc1
369,COc1ccc(C(C)=O)c(OC)c1
370,O=C(c1ccccc1)c1ccccc1
371,CCC(=O)c1ccccc1
375,CC1CCC(=O)CC1
377,CC(=O)c1cccc2ccccc12
384,O=C1c2ccccc2-c2ccccc21
386,O=C(CCl)c1ccc(Cl)cc1Cl
387,O=C1CCCCCCCCCCC1
388,O=C1CCCCCC1
389,CC(=O)c1ccc(O)cc1
390,O=C1NC(=O)C(=O)C(=O)N1
392,CC(=O)c1ccc([N+](=O)[O-])cc1
394,CC(=O)c1ccc(Cl)cc1
395,O=C1CCCC1
396,CC(=O)c1ccccc1Cl
397,COc1ccccc1C(C)=O
398,CN1CCC(=O)CC1
410,CC1CCCNC1
411,COC(=O)c1ccccc1O
413,O=C(O)c1ccccc1C(=O)c1ccccc1
414,O=C(O)COc1ccc(Cl)cc1Cl
415,O=C(O)c1ccc(Cl)c([N+](=O)[O-])c1
416,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1
417,O=C(O)c1cccc([N+](=O)[O-])c1
420,Nc1cccc(C(=O)O)c1
421,O=C(O)c1ccccc1Cl
423,O=C(O)c1ccccn1
424,O=C(O)c1ccc(O)cc1
429,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
432,O=C(O)Cc1cccc2ccccc12
438,O=C(O)CNC(=O)c1ccccc1
442,O=C1CC(=O)NC(=O)N1
443,O=C1CC(=O)NC(=S)N1
444,O=C(O)c1ccncc1
445,Cc1ccc(C)c(SCC(=O)O)c1
448,O=C(O)COc1ccccc1[N+](=O)[O-]
449,Nc1cc(C(F)(F)F)ccc1C(=O)O
456,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
462,O=C(O)c1ccc(N2CCOCC2)c([N+](=O)[O-])c1
464,O=C(O)c1ccc(F)cc1
465,O=C(O)c1cccc(O)c1
466,Nc1ccc(O)c(C(=O)O)c1
471,O=C(O)c1ccc(Cl)cc1
472,O=C(O)c1ccccc1O
473,O=C(O)c1cccnc1
475,NCc1ccc(C(=O)O)cc1
476,Nc1ccc(C(=O)O)cc1
477,O=C(O)Cc1cccs1
479,CCNc1ccc(C(=O)O)cc1[N+](=O)[O-]
480,O=C(O)CCC(=O)c1cccs1
481,Nc1ccc(C(=O)O)cc1[N+](=O)[O-]
483,COc1ccccc1C(=O)O
485,O=C(O)c1cc2ccccc2cc1O
486,O=C(O)c1ccccc1C(=O)c1ccc(Cl)cc1
488,O=C(O)c1ccc2ccccc2n1
489,O=C(O)c1cc([N+](=O)[O-])ccc1Cl
490,O=C(O)c1ccco1
491,O=C(O)c1ccccc1Nc1ccc(SC(F)F)cc1
492,CC(C)(C)c1ccc(C(=O)O)cc1
497,OC1CCCCC1
514,OCCOc1ccccc1
520,OCCc1ccccc1
521,OC1CCCC1
522,OCC1CCCO1
524,Nc1ncnc2[nH]cnc12
525,Nc1nc2[nH]cnc2c(=O)[nH]1
526,NC(Cc1ccccc1)C(=O)O
527,NC(Cc1c[nH]c2ccccc12)C(=O)O
531,N[C@@H](Cc1c[nH]cn1)C(=O)O
534,Ic1ccccc1
535,N#CCc1ccccc1
538,O=[N+]([O-])c1cc(Cl)ccc1Cl
541,O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1
544,Oc1ccccc1F
546,Oc1ccccc1Cl
547,Oc1ccc(Cl)cc1
548,Sc1ccc(Cl)cc1
549,Nc1cccc(O)c1
550,O=[N+]([O-])c1ccc(O)cc1
551,Oc1c(Cl)cc(Cl)cc1Cl
556,COc1ccccc1I
560,Cc1ccc(O)cc1
561,Cc1cccc(O)c1
562,Cc1ccccc1O
564,Oc1ccc(F)cc1
565,COC(=O)c1ccc(N)cc1
566,Oc1ccccc1
567,Cc1cccc(C)c1O
571,N#Cc1ccc(O)cc1
572,Oc1cccc(Cl)c1
573,O=[N+]([O-])c1ccccc1O
574,Oc1ccccc1-c1ccccc1
576,Oc1ccc2c(c1)OCO2
579,Oc1ccc(Cl)cc1Cl
613,N#Cc1ccc(CCl)cc1
614,ClCc1ccc(CCl)cc1
615,ClCc1ccc(Cl)cc1
617,ClCc1ccccc1
623,IC1CCCCC1
642,NS(=O)(=O)c1ccccc1
643,NS(=O)(=O)c1ccc2ccccc2c1
644,NS(=O)(=O)c1cc(Cl)ccc1Cl
645,NS(=O)(=O)c1ccc(Cl)cc1
652,O=C1CCC(=O)N1
655,Nc1ccc(Cc2ccc(N)cc2)cc1
656,O=S(=O)(Cl)c1ccc2ccccc2c1
659,CC(=O)c1ccc(C#N)cc1
661,O=C(O)c1c(F)cccc1Cl
662,O=C(O)c1ccccc1Nc1ccccc1
665,Sc1ccccc1
666,O=C(O)C(O)c1ccccc1
669,S=C=Nc1ccc(Cl)cc1
681,COc1ccc(C=O)cc1
682,O=C(c1ccccc1)c1ccccn1
684,Nc1ccc(Oc2ccc(N)cc2)cc1
686,C1COCCN1
687,COc1ccc(C=O)c(OC)c1
688,COc1ccccc1O
689,CC(=O)c1ccccc1O
696,COc1cc(N)cc(OC)c1OC
697,O=Cc1ccc(C(F)(F)F)cc1
698,CC(C)c1cccc(C(C)C)c1N
702,CC(=O)N1CCNCC1
703,Nc1ccc(C(=O)O)cn1
706,O=C(c1ccccc1)c1ccc(F)cc1
707,Oc1cccc(F)c1
708,O=C(O)c1ccc([N+](=O)[O-])cc1
709,O=C(O)Cc1ccccc1C(=O)O
710,Oc1ccc(N2CCNCC2)cc1
713,Cc1ccsc1C(=O)O
714,Cc1ccc(C(=O)O)s1
717,O=C(O)c1ccc(Oc2ccccc2)cc1
719,O=C(O)c1ccccc1C(F)(F)F
720,O=C(O)c1ccc(C(F)(F)F)cc1
721,O=C(O)c1cccc(Cl)c1
722,O=C(O)c1cccc(C(F)(F)F)c1
724,Oc1cccc2ccccc12
725,O=[N+]([O-])c1cccc(C=NO)c1
726,O=S(=O)(Cl)c1ccccc1
727,CC(C)(C)c1ccc(N)cc1
728,NCCCN1CCCC1=O
729,Cc1ncc[nH]1
743,N#CSc1ccc(N)cc1
745,Cc1cc([N+](=O)[O-])ccc1N
747,CC(=O)Nc1cccc(N)c1
748,CNc1ccc([N+](=O)[O-])cc1
751,Cc1cc(Cl)ccc1N
752,Nc1ccc(Oc2ccccc2)cc1
755,Nc1cccc(S(=O)(=O)Nc2cccc(Cl)c2)c1
757,CCC(C)(C)c1ccc(Oc2ccc(N)cc2)cc1
758,Nc1ccc(-c2ccc(N)cc2)cc1
760,Nc1ccccc1F
761,Cc1c(N)cccc1Cl
762,Nc1ccc(Cl)cc1Cl
763,Nc1cccc(S(=O)(=O)N2CCOCC2)c1
764,Nc1cccc(S(=O)(=O)NCc2ccco2)c1
765,Nc1ccc(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)cc1
766,COc1ccccc1NS(=O)(=O)c1cccc(N)c1
767,Nc1ccc(S(=O)(=O)N2CCOCC2)cc1
768,COc1ccc(NS(=O)(=O)c2cccc(N)c2)cc1
770,NC1=NCCS1
771,Fc1ccccc1N1CCNCC1
773,c1ccc(CC2CCNCC2)cc1
775,CN1CCN(N)CC1
776,CC1CCCC(C)N1
777,CC1CNCC(C)C1
778,NCc1ccccn1
779,NCc1ccncc1
780,COC(=O)c1ccc(C(=O)OC)c(N)c1
781,NC(CO)C(O)c1ccc([N+](=O)[O-])cc1
782,NCc1cccnc1
783,NNc1c(Cl)cc(Cl)cc1Cl
784,NCCN1CCNCC1
787,Nc1ccc(-c2ccccc2)cc1
788,Cc1cc(I)ccc1N
789,Nc1cc(Cl)cc(Cl)c1
792,O=C(O)C1CCNCC1
793,O=C(O)c1ccc(Cl)cc1[N+](=O)[O-]
794,CCOc1cc(C(=O)O)cc(OCC)c1OCC
795,O=C(O)c1ccc(I)cc1
797,O=C(O)c1cccnc1S
